transaction_amount,hour_of_day,account_age_days,num_txn_last_24h,num_failed_txn_last_24h,distance_from_usual_km,transaction_type,merchant_category,device_type,is_new_payee,risk_label
1289.9,7,1147,2,1,2.71,P2P,Groceries,Android,Yes,fraud
10102.56,9,1154,4,1,1.02,P2P,Travel,Android,Yes,fraud
3483.06,12,4074,3,0,3.3,P2P,Fuel,Unknown,No,suspicious
6466.81,0,4530,3,0,2.49,P2P,Fuel,Android,No,suspicious
820.13,14,4578,5,0,6.96,P2P,Groceries,iOS,No,suspicious
4517.11,20,383,2,0,7.13,P2P,Groceries,Android,No,suspicious
2045.18,18,3852,1,1,12.19,Merchant,Electronics,Android,No,fraud
9251.26,6,4178,1,0,2.45,P2P,Travel,iOS,No,suspicious
961.78,13,1656,3,0,4.01,BillPay,Electronics,Android,No,suspicious
501.71,9,2118,4,0,3.44,P2P,Electronics,Android,No,suspicious
1238.46,19,411,4,1,14.29,Merchant,Electronics,Android,No,fraud
2895.59,0,3241,3,1,4.26,Merchant,Electronics,Android,No,fraud
848.42,20,2812,1,0,0.58,Merchant,Travel,iOS,No,safe
2239.77,15,1237,5,1,2.41,P2P,Electronics,Android,No,fraud
4014.45,1,2493,5,0,7.04,P2P,Fuel,Unknown,Yes,fraud
551.28,13,4431,4,0,2.28,BillPay,Groceries,Android,No,suspicious
2877.3,19,722,6,0,0.09,P2P,Electronics,iOS,Yes,fraud
1096.77,17,64,4,0,3.47,Merchant,Fuel,iOS,Yes,fraud
1110.2,16,2586,2,0,2.17,P2P,Jewelry,Android,Yes,suspicious
1554.95,9,732,4,1,5.94,P2P,Fuel,Android,Yes,fraud
1795.71,16,1655,4,1,1.4,Merchant,Travel,Android,No,fraud
109.12,8,2458,5,0,2.41,Merchant,Jewelry,Android,Yes,suspicious
484.49,5,1112,2,0,3.06,BillPay,Groceries,Android,No,safe
3773.25,17,965,3,0,0.01,P2P,Jewelry,iOS,No,suspicious
1914.76,6,3646,2,1,4.67,BillPay,Electronics,iOS,No,fraud
5811.83,16,3729,4,0,15.94,Merchant,Jewelry,iOS,No,suspicious
2022.51,20,3808,1,0,1.56,P2P,Fuel,Android,Yes,suspicious
6029.02,4,2704,3,0,2.9,P2P,Fuel,Android,No,suspicious
35556.59,14,33,3,1,2.17,Merchant,Jewelry,iOS,No,fraud
2544.68,6,2073,1,1,3.96,P2P,Fuel,Android,No,suspicious
1993.41,9,4106,4,0,0.56,P2P,Groceries,Android,No,suspicious
2937.46,1,4912,3,0,3.88,P2P,Travel,iOS,No,suspicious
589.24,1,3671,1,0,0.96,P2P,Electronics,Unknown,No,fraud
6106.54,9,342,3,1,17.74,P2P,Fuel,Android,No,fraud
623.33,5,4514,1,1,6.83,Merchant,Fuel,iOS,No,suspicious
660.0,20,768,5,1,3.61,Merchant,Travel,Android,No,fraud
8954.91,16,955,5,0,18.24,P2P,Jewelry,Android,No,fraud
279.95,10,3679,0,1,4.0,Merchant,Jewelry,iOS,No,suspicious
1525.13,10,630,3,1,1.62,P2P,Travel,Android,Yes,fraud
2425.94,6,523,2,1,3.43,P2P,Fuel,Android,No,suspicious
976.62,1,1562,0,1,1.14,P2P,Groceries,iOS,Yes,fraud
420.49,19,1056,3,0,3.78,BillPay,Jewelry,iOS,No,suspicious
4302.52,19,2481,3,0,4.82,Merchant,Travel,Android,Yes,suspicious
753.25,11,2355,9,0,6.8,BillPay,Travel,iOS,No,suspicious
542.74,7,630,1,0,11.51,Merchant,Fuel,Android,Yes,suspicious
8887.02,2,1374,5,1,2.77,BillPay,Travel,iOS,Yes,fraud
527.91,22,3596,3,2,0.19,Merchant,Groceries,Android,No,fraud
6490.81,10,3064,4,0,0.61,P2P,Groceries,Android,No,suspicious
3440.13,22,485,1,0,1.12,Merchant,Jewelry,Android,Yes,suspicious
3001.07,6,4283,0,1,0.07,BillPay,Electronics,Android,Yes,fraud
1527.47,0,4510,2,1,1.06,P2P,Travel,Android,Yes,fraud
474.54,18,277,6,0,3.71,P2P,Groceries,iOS,No,suspicious
1610.72,15,4256,4,1,2.6,Merchant,Fuel,iOS,Yes,fraud
224.18,8,614,1,1,4.5,P2P,Fuel,Android,No,suspicious
2413.47,11,889,3,0,13.54,BillPay,Groceries,Android,No,suspicious
3844.99,8,4884,3,0,5.64,P2P,Groceries,Android,No,suspicious
723.27,17,4000,7,1,7.96,Merchant,Jewelry,Android,No,fraud
456.35,11,3056,4,0,2.64,BillPay,Jewelry,iOS,Yes,suspicious
6630.84,4,534,3,0,0.04,P2P,Jewelry,Android,Yes,fraud
1042.11,19,1587,5,1,5.2,P2P,Fuel,iOS,No,fraud
281.97,5,4919,4,1,2.53,Merchant,Jewelry,Android,Yes,fraud
1050.43,15,2632,1,0,3.95,BillPay,Groceries,Android,No,safe
2256.53,23,1198,1,0,2.11,P2P,Jewelry,Android,No,suspicious
2316.18,4,2805,3,0,1.78,Merchant,Groceries,Android,No,suspicious
1715.22,15,4983,3,1,0.66,P2P,Fuel,iOS,No,suspicious
3271.02,15,4666,1,0,1.28,P2P,Groceries,Android,No,suspicious
24174.02,10,2288,2,0,4.85,P2P,Electronics,Android,Yes,fraud
2719.68,5,2740,3,0,1.31,P2P,Electronics,Android,No,suspicious
639.49,0,4206,3,1,14.79,P2P,Groceries,Android,No,fraud
430.32,6,515,2,0,8.63,P2P,Electronics,iOS,Yes,suspicious
160.72,4,4790,4,0,1.52,P2P,Groceries,Android,No,suspicious
647.47,13,2960,4,0,0.46,Merchant,Fuel,Android,No,suspicious
1359.28,9,2680,1,0,16.29,Merchant,Jewelry,Android,Yes,suspicious
2699.76,15,4966,4,0,0.7,P2P,Groceries,Android,No,suspicious
2302.51,13,3394,5,0,0.12,Merchant,Jewelry,iOS,No,suspicious
2102.64,17,2982,0,1,0.49,Merchant,Travel,Android,Yes,suspicious
640.39,14,1460,4,0,1.47,P2P,Fuel,Unknown,No,suspicious
2494.18,3,81,2,0,0.29,P2P,Jewelry,Android,No,fraud
628.88,2,2306,5,0,5.71,P2P,Groceries,Android,No,suspicious
2345.29,8,2166,4,0,3.86,P2P,Jewelry,Android,No,suspicious
1440.28,14,834,2,0,15.26,P2P,Travel,Android,No,suspicious
6612.79,20,4628,2,0,0.48,BillPay,Travel,Android,No,suspicious
2843.82,4,2321,0,0,0.98,Merchant,Travel,Android,Yes,suspicious
9612.32,18,2018,3,0,8.99,P2P,Jewelry,iOS,No,suspicious
3321.29,18,3575,3,0,11.67,Merchant,Jewelry,Android,No,suspicious
12937.77,0,1828,4,0,0.39,Merchant,Travel,Android,No,fraud
9884.52,3,618,4,0,0.95,P2P,Jewelry,Android,No,fraud
1497.61,13,3095,3,0,11.02,BillPay,Travel,Android,No,suspicious
1770.41,12,3294,3,0,3.56,P2P,Jewelry,Android,No,suspicious
749.84,11,3393,2,1,16.59,P2P,Fuel,iOS,No,suspicious
6194.02,17,721,5,1,0.74,P2P,Fuel,Android,No,fraud
179.78,4,1376,5,1,6.82,P2P,Groceries,Android,No,fraud
1399.29,12,2377,6,1,0.65,Merchant,Fuel,Android,No,fraud
1596.82,16,2539,0,0,0.79,P2P,Fuel,Android,No,safe
3166.75,6,1373,2,0,11.52,Merchant,Fuel,Android,No,suspicious
11993.19,1,2669,3,0,7.5,P2P,Groceries,Android,No,suspicious
707.27,0,4362,4,0,0.51,P2P,Electronics,iOS,No,suspicious
1415.35,12,2257,4,0,3.18,Merchant,Fuel,Android,Yes,suspicious
3536.18,18,613,2,0,4.05,Merchant,Travel,Unknown,No,suspicious
7271.18,17,18,2,0,3.65,P2P,Groceries,Unknown,No,fraud
1302.75,2,1708,1,0,0.76,P2P,Groceries,Android,No,suspicious
3734.68,11,3992,1,0,8.12,P2P,Fuel,Android,Yes,suspicious
1804.12,15,2768,2,1,14.27,BillPay,Fuel,Android,No,suspicious
1110.28,3,3482,7,1,1.42,P2P,Fuel,iOS,No,fraud
2277.97,0,178,1,1,0.77,P2P,Jewelry,Unknown,No,fraud
648.46,19,3946,5,2,3.62,Merchant,Fuel,iOS,No,fraud
1047.39,7,2982,5,0,0.72,BillPay,Travel,Android,No,suspicious
3702.77,4,1057,6,1,8.61,P2P,Jewelry,Android,No,fraud
728.23,9,2406,2,0,1.29,P2P,Jewelry,Android,No,suspicious
8629.41,5,4093,1,0,1.27,P2P,Fuel,iOS,No,suspicious
14623.97,7,4417,3,0,0.56,Merchant,Groceries,Android,Yes,suspicious
784.72,20,719,3,0,3.11,P2P,Fuel,Android,Yes,suspicious
4182.4,11,3416,4,0,1.5,P2P,Groceries,iOS,No,suspicious
1571.59,15,1031,4,1,0.26,P2P,Electronics,Android,No,fraud
1783.1,12,3970,4,0,0.02,Merchant,Groceries,Android,No,suspicious
2020.33,18,4942,1,0,3.83,P2P,Jewelry,Android,Yes,suspicious
1693.31,11,1767,3,0,4.56,P2P,Groceries,Android,No,suspicious
4119.59,0,3123,5,2,5.79,BillPay,Travel,Android,No,fraud
1186.59,18,491,0,0,1.13,BillPay,Electronics,Android,No,suspicious
854.91,17,240,4,1,0.59,P2P,Jewelry,Android,No,fraud
3185.2,2,4247,3,0,3.82,P2P,Fuel,Android,No,suspicious
150.67,5,4058,5,0,1.38,P2P,Travel,Android,Yes,suspicious
428.6,17,516,1,1,13.06,P2P,Groceries,Android,Yes,suspicious
800.57,3,207,2,1,9.55,P2P,Jewelry,Android,No,fraud
724.58,22,4636,2,0,2.99,P2P,Jewelry,Android,Yes,suspicious
384.49,17,2080,3,0,4.97,P2P,Electronics,Android,Yes,suspicious
987.69,7,3693,0,0,2.9,Merchant,Fuel,iOS,Yes,suspicious
270.14,10,2219,2,0,9.38,BillPay,Electronics,Android,Yes,suspicious
4287.14,4,4028,1,2,1.45,Merchant,Travel,Android,No,fraud
5132.57,3,3338,2,0,0.99,BillPay,Travel,Android,No,suspicious
1751.23,8,3509,4,1,0.8,P2P,Travel,Android,No,fraud
567.24,5,1590,5,0,2.59,P2P,Fuel,Android,No,suspicious
5841.34,13,2803,3,0,13.39,Merchant,Groceries,Android,Yes,suspicious
1712.13,8,4672,2,0,12.42,P2P,Travel,Android,No,suspicious
638.41,16,646,2,0,0.4,P2P,Groceries,iOS,No,safe
393.8,3,4119,1,0,0.33,P2P,Fuel,Android,No,suspicious
531.72,17,4463,2,0,10.04,BillPay,Electronics,Android,No,suspicious
868.47,14,4600,2,1,7.93,P2P,Groceries,Android,No,suspicious
1174.94,5,4382,4,0,1.77,P2P,Groceries,Android,Yes,suspicious
210.71,17,4880,4,0,4.25,Merchant,Jewelry,Android,Yes,suspicious
503.15,3,421,3,0,11.49,Merchant,Fuel,Android,Yes,suspicious
2533.39,9,3822,6,0,3.02,Merchant,Travel,Android,No,suspicious
2272.79,13,401,5,0,0.33,Merchant,Travel,Android,No,suspicious
949.45,1,2934,3,1,1.89,BillPay,Fuel,iOS,Yes,fraud
680.77,22,3347,2,0,25.48,Merchant,Electronics,iOS,No,suspicious
453.51,7,2804,0,0,6.49,Merchant,Travel,Android,No,safe
3369.26,10,3833,1,0,10.76,P2P,Travel,Android,No,suspicious
2673.67,1,2213,6,0,1.5,P2P,Fuel,Android,No,fraud
293.26,22,3012,3,0,4.69,BillPay,Groceries,Android,Yes,suspicious
1313.34,2,3461,2,0,2.61,Merchant,Electronics,Unknown,No,fraud
11998.24,7,4527,5,0,2.02,Merchant,Fuel,iOS,No,suspicious
582.92,13,3442,2,0,3.37,P2P,Electronics,iOS,No,suspicious
1247.24,16,4564,3,0,3.52,P2P,Travel,Android,No,suspicious
1804.55,18,768,2,0,2.63,Merchant,Travel,Android,No,suspicious
1183.33,16,4059,6,0,4.99,BillPay,Travel,Android,No,suspicious
1007.65,17,1385,5,0,5.2,Merchant,Jewelry,iOS,No,suspicious
14257.75,0,1342,3,0,8.43,Merchant,Travel,iOS,No,suspicious
1026.79,20,1560,4,0,4.02,P2P,Travel,Android,No,suspicious
5503.27,1,4719,4,1,1.41,P2P,Groceries,Android,Yes,fraud
3357.5,22,4611,3,1,0.88,P2P,Groceries,iOS,No,fraud
1437.94,22,3704,2,3,16.74,P2P,Fuel,Android,No,fraud
3252.13,15,4650,0,0,2.62,P2P,Electronics,Android,No,suspicious
1777.16,23,2090,1,1,16.35,BillPay,Fuel,Android,No,suspicious
2916.03,14,1321,5,1,10.27,P2P,Groceries,Android,No,fraud
1910.89,14,3376,7,0,15.34,BillPay,Travel,Android,No,suspicious
206.0,13,2522,0,0,0.4,P2P,Electronics,Android,No,safe
13976.73,1,4754,0,0,6.62,P2P,Travel,Android,No,suspicious
1250.71,12,854,4,0,17.7,BillPay,Electronics,Unknown,No,fraud
3499.96,23,4315,5,0,5.0,Merchant,Travel,Android,No,suspicious
1993.56,19,4306,3,1,17.3,P2P,Fuel,iOS,Yes,fraud
2664.77,22,534,5,1,7.18,P2P,Electronics,Android,No,fraud
7612.53,11,2079,6,0,0.83,BillPay,Travel,Android,Yes,fraud
685.63,10,4589,5,1,28.33,P2P,Fuel,iOS,No,fraud
1099.31,1,4210,0,0,0.08,Merchant,Jewelry,iOS,No,suspicious
4355.78,17,4690,1,0,1.27,Merchant,Fuel,Android,No,suspicious
628.83,21,302,4,0,7.79,P2P,Fuel,iOS,No,suspicious
750.68,12,3628,2,1,2.78,P2P,Travel,iOS,Yes,fraud
1689.19,13,4189,4,0,10.01,P2P,Fuel,Android,Yes,suspicious
276.24,16,3008,2,1,0.23,Merchant,Travel,Android,No,suspicious
608.12,13,1354,0,0,5.74,Merchant,Jewelry,Android,Yes,suspicious
677.61,17,1048,4,0,0.27,Merchant,Jewelry,Android,Yes,suspicious
828.8,10,3429,3,0,3.92,P2P,Jewelry,iOS,No,suspicious
869.87,17,1872,3,0,0.21,Merchant,Travel,Android,No,suspicious
3391.62,16,922,3,0,4.26,P2P,Travel,iOS,Yes,suspicious
3616.19,8,2231,7,0,3.98,P2P,Electronics,Android,No,fraud
2046.3,7,684,1,0,0.09,P2P,Electronics,Android,No,suspicious
5414.91,20,3782,2,1,4.94,P2P,Fuel,Android,No,fraud
1209.33,13,3000,4,2,1.97,BillPay,Groceries,Android,Yes,fraud
248.85,13,259,2,0,3.21,P2P,Jewelry,Android,Yes,suspicious
7333.99,9,2008,4,1,0.43,P2P,Groceries,Android,No,fraud
19003.34,0,2844,2,0,10.87,P2P,Jewelry,Android,No,fraud
94.2,13,4840,5,0,8.37,P2P,Jewelry,Android,No,suspicious
2257.66,6,4630,3,0,1.94,Merchant,Fuel,Unknown,No,suspicious
12529.91,18,4911,4,1,0.09,BillPay,Travel,iOS,No,fraud
1133.62,3,1083,1,1,0.46,BillPay,Electronics,Unknown,No,fraud
2500.3,9,2490,2,0,4.52,Merchant,Travel,Android,Yes,suspicious
340.06,5,4118,3,0,3.71,Merchant,Electronics,iOS,No,suspicious
1640.98,0,4973,0,0,1.92,P2P,Electronics,Android,No,suspicious
955.23,5,2124,3,0,5.48,Merchant,Jewelry,Android,No,suspicious
2712.4,7,1281,3,1,0.89,BillPay,Jewelry,Android,No,fraud
2461.7,2,2690,1,0,9.71,P2P,Fuel,Android,No,suspicious
1910.63,9,2774,4,0,4.35,Merchant,Groceries,iOS,No,suspicious
1534.04,7,1596,5,1,6.21,P2P,Jewelry,Android,No,fraud
831.81,21,169,4,0,2.94,Merchant,Groceries,Android,No,suspicious
10914.93,1,485,1,0,16.08,Merchant,Electronics,Android,Yes,fraud
722.06,10,1388,5,0,0.01,P2P,Jewelry,Unknown,Yes,fraud
6250.78,9,2380,2,0,8.11,Merchant,Fuel,Unknown,No,suspicious
1046.66,0,2194,2,1,2.54,P2P,Travel,iOS,No,fraud
12274.45,3,3767,0,0,16.66,P2P,Fuel,Android,Yes,suspicious
1086.06,15,101,1,0,0.27,P2P,Electronics,iOS,Yes,suspicious
992.54,8,1969,4,0,10.2,P2P,Groceries,Android,Yes,suspicious
1143.87,3,906,0,0,4.67,P2P,Electronics,Unknown,No,fraud
3276.95,3,800,3,0,2.51,P2P,Travel,Android,No,suspicious
9436.04,8,1363,5,2,0.58,BillPay,Travel,Android,No,fraud
2472.37,16,232,4,0,3.93,Merchant,Jewelry,Android,No,suspicious
360.02,8,4957,5,1,1.96,P2P,Groceries,iOS,No,suspicious
3815.55,3,4291,4,1,1.34,P2P,Travel,Android,Yes,fraud
2877.79,1,2000,3,1,19.7,Merchant,Fuel,Android,Yes,fraud
1743.31,11,4541,7,0,3.36,P2P,Fuel,iOS,Yes,fraud
6656.64,12,4318,5,0,9.23,BillPay,Fuel,Android,No,suspicious
3028.34,14,3758,6,0,1.99,P2P,Electronics,iOS,No,fraud
1192.63,19,4912,1,0,2.1,Merchant,Groceries,Unknown,No,suspicious
806.23,5,4802,1,0,0.1,Merchant,Travel,iOS,Yes,suspicious
445.15,1,4502,3,0,4.33,P2P,Fuel,Android,No,suspicious
1158.52,8,1174,3,0,9.34,BillPay,Travel,iOS,No,suspicious
4427.96,7,3227,2,1,15.48,P2P,Jewelry,Android,No,fraud
10428.3,14,369,3,0,0.06,BillPay,Jewelry,iOS,No,suspicious
3678.5,16,4637,4,1,6.25,P2P,Travel,Android,Yes,fraud
694.06,14,4272,5,0,4.05,Merchant,Jewelry,iOS,Yes,fraud
1351.97,8,4310,1,0,12.05,P2P,Travel,iOS,No,safe
1356.51,14,1341,1,0,0.23,P2P,Travel,Android,No,safe
728.54,20,1826,3,1,0.49,Merchant,Groceries,Android,Yes,fraud
830.2,12,3959,1,0,8.08,P2P,Travel,Android,No,safe
2531.93,1,4603,1,0,0.18,P2P,Jewelry,Android,No,suspicious
2164.97,20,3813,4,1,0.14,P2P,Electronics,Android,Yes,fraud
847.39,15,2310,4,0,0.92,Merchant,Travel,Android,No,suspicious
2929.94,11,3990,2,0,0.03,Merchant,Groceries,Android,Yes,suspicious
1801.04,2,3859,5,0,0.57,P2P,Groceries,Android,No,suspicious
2218.29,15,1550,1,0,0.38,Merchant,Electronics,Android,No,suspicious
17455.58,17,3828,1,0,0.76,P2P,Jewelry,Android,No,suspicious
953.6,2,2993,5,0,4.72,Merchant,Groceries,Android,No,suspicious
5489.95,6,2589,6,0,12.26,P2P,Electronics,Android,No,fraud
729.04,7,203,6,0,6.89,BillPay,Jewelry,iOS,No,suspicious
485.81,1,2454,3,0,4.9,P2P,Travel,iOS,Yes,suspicious
656.82,22,2955,4,0,2.47,P2P,Groceries,Android,Yes,suspicious
1213.1,1,2655,5,0,12.85,Merchant,Jewelry,Android,No,fraud
3690.5,3,672,4,1,4.49,P2P,Jewelry,Android,No,fraud
8214.95,0,3992,5,0,1.49,P2P,Fuel,Android,No,fraud
7978.41,12,964,2,0,0.93,P2P,Groceries,Android,No,suspicious
1306.55,10,638,5,0,3.57,P2P,Jewelry,Android,No,suspicious
2244.12,12,2256,1,0,1.43,Merchant,Fuel,Android,No,safe
1811.28,2,3873,8,0,1.38,Merchant,Jewelry,Android,Yes,fraud
639.05,3,4536,4,1,0.46,Merchant,Jewelry,iOS,Yes,fraud
2877.98,1,3868,6,2,9.59,P2P,Fuel,Android,No,fraud
865.34,4,2622,2,0,3.36,Merchant,Electronics,Android,Yes,fraud
957.84,2,3372,2,0,2.2,Merchant,Jewelry,Android,Yes,fraud
1716.13,16,2511,3,1,10.24,Merchant,Groceries,Android,No,suspicious
242.74,2,1571,6,0,5.12,P2P,Travel,Android,Yes,suspicious
4475.67,17,539,3,0,8.0,Merchant,Jewelry,Android,Yes,fraud
1965.22,6,352,3,0,1.91,P2P,Electronics,iOS,No,suspicious
6323.57,6,103,3,0,3.74,Merchant,Jewelry,Android,No,suspicious
2015.99,5,1819,3,1,6.19,P2P,Electronics,Android,No,fraud
990.53,9,494,6,0,1.14,BillPay,Groceries,Android,No,suspicious
355.84,21,2025,3,0,2.32,P2P,Jewelry,Android,Yes,suspicious
2476.95,23,193,5,1,0.49,P2P,Jewelry,iOS,No,fraud
620.01,20,3908,3,1,3.35,Merchant,Groceries,iOS,No,suspicious
1595.29,3,4247,3,1,15.78,Merchant,Jewelry,Unknown,Yes,fraud
535.22,7,3259,3,0,6.35,Merchant,Groceries,Android,No,safe
3234.08,19,3104,8,0,12.32,Merchant,Travel,Android,No,suspicious
2440.59,13,3339,5,1,3.99,P2P,Jewelry,Android,Yes,fraud
561.05,3,2275,5,1,32.83,Merchant,Jewelry,Android,Yes,fraud
1832.42,2,80,9,1,3.84,Merchant,Groceries,Android,No,fraud
2191.08,17,795,4,0,5.51,Merchant,Jewelry,Android,No,suspicious
503.02,2,2697,3,0,0.29,P2P,Electronics,iOS,Yes,fraud
2592.22,5,2109,2,0,0.44,P2P,Groceries,Android,No,suspicious
994.69,1,257,5,0,0.93,BillPay,Jewelry,Android,No,fraud
209.88,23,325,4,2,6.66,P2P,Travel,Android,Yes,fraud
210.72,6,3204,3,0,0.96,BillPay,Groceries,iOS,Yes,suspicious
4670.44,1,1272,3,2,16.18,P2P,Jewelry,Unknown,Yes,fraud
373.81,12,4916,3,0,2.14,P2P,Electronics,Unknown,No,suspicious
1823.59,4,881,6,2,7.64,Merchant,Electronics,Android,No,fraud
1235.09,3,502,2,0,6.47,Merchant,Fuel,Android,No,suspicious
1585.22,10,534,4,0,2.81,P2P,Fuel,Android,No,suspicious
3270.88,2,838,2,0,2.03,P2P,Electronics,iOS,Yes,fraud
546.83,7,3779,0,0,8.38,P2P,Groceries,Android,No,safe
1474.38,14,4577,4,1,0.71,BillPay,Travel,Android,No,fraud
1306.67,23,3278,2,0,3.09,P2P,Travel,iOS,No,suspicious
3674.28,7,2675,1,1,2.21,Merchant,Travel,Android,No,suspicious
9063.77,21,2864,1,0,3.53,P2P,Groceries,Android,Yes,suspicious
2130.83,14,4416,1,0,3.07,Merchant,Travel,Android,No,safe
524.43,8,3906,5,0,0.36,Merchant,Electronics,Android,No,suspicious
949.2,5,1717,6,1,17.14,P2P,Travel,Android,No,fraud
15381.59,22,2374,3,2,8.74,P2P,Fuel,Android,Yes,fraud
1128.61,23,3939,2,1,5.56,P2P,Fuel,iOS,Yes,fraud
2046.5,6,4705,5,0,2.93,P2P,Jewelry,Android,No,suspicious
2289.93,15,713,4,0,7.66,P2P,Groceries,Android,No,suspicious
1885.06,1,2536,1,1,0.95,BillPay,Electronics,Android,No,fraud
891.16,2,368,3,0,4.29,P2P,Jewelry,Android,No,suspicious
3247.07,20,1580,2,0,8.89,Merchant,Groceries,Android,No,suspicious
1016.59,23,3411,3,0,1.68,Merchant,Jewelry,iOS,No,suspicious
1451.54,11,1675,2,0,2.81,P2P,Jewelry,iOS,No,suspicious
1979.57,5,4289,2,0,2.95,P2P,Electronics,Unknown,No,fraud
2281.02,6,542,1,0,8.19,P2P,Jewelry,Unknown,No,fraud
494.33,6,3640,5,0,9.62,Merchant,Groceries,iOS,No,suspicious
997.28,20,1394,5,2,1.12,P2P,Electronics,Android,No,fraud
5365.33,14,231,1,1,0.1,Merchant,Groceries,iOS,No,suspicious
3346.71,15,1043,3,0,4.54,P2P,Travel,Android,Yes,suspicious
4662.36,9,2171,4,1,3.12,P2P,Jewelry,Android,No,fraud
2052.23,0,4978,4,0,4.95,P2P,Travel,Unknown,No,fraud
3996.56,9,523,6,1,8.38,P2P,Jewelry,Android,No,fraud
4111.94,8,4610,4,0,2.22,P2P,Fuel,Android,No,suspicious
1202.36,17,982,2,0,1.47,P2P,Electronics,Android,No,suspicious
3549.76,2,4935,4,2,1.15,P2P,Jewelry,Android,Yes,fraud
1178.63,0,4832,2,2,0.78,P2P,Jewelry,iOS,No,fraud
7357.09,16,1814,1,1,12.11,Merchant,Groceries,iOS,No,suspicious
768.36,3,3822,4,1,4.3,P2P,Travel,Android,No,fraud
14546.34,12,1442,4,0,1.9,P2P,Electronics,Android,No,fraud
1390.33,6,2377,2,0,5.03,P2P,Groceries,Android,Yes,suspicious
2439.84,6,4936,2,0,20.45,P2P,Groceries,Android,No,suspicious
732.58,19,4605,5,2,3.34,P2P,Groceries,Android,No,fraud
2967.55,14,2270,4,0,11.84,BillPay,Groceries,Android,No,suspicious
4974.6,17,736,3,2,0.92,BillPay,Fuel,iOS,No,fraud
8293.74,6,1190,4,2,19.29,P2P,Travel,Android,No,fraud
277.0,19,4502,1,0,3.67,P2P,Travel,Android,No,safe
546.6,4,3200,2,0,1.06,P2P,Electronics,Android,No,suspicious
3866.8,15,3718,6,0,2.63,Merchant,Electronics,Android,No,fraud
12141.97,3,1841,4,0,3.23,Merchant,Travel,Android,No,fraud
887.95,23,3315,7,1,1.53,P2P,Groceries,Android,No,fraud
738.02,19,2590,6,0,0.76,P2P,Groceries,Android,No,suspicious
135.98,1,2708,0,0,2.7,P2P,Groceries,Android,Yes,suspicious
773.42,2,3729,3,1,3.17,P2P,Jewelry,Unknown,No,fraud
741.82,6,1841,4,1,8.44,BillPay,Groceries,iOS,No,suspicious
1855.48,3,3387,5,0,8.52,P2P,Jewelry,Unknown,No,fraud
2149.54,0,1230,5,0,5.16,P2P,Jewelry,Android,No,fraud
5320.36,18,1695,5,0,6.45,Merchant,Electronics,iOS,No,fraud
1610.87,12,2127,1,0,12.63,P2P,Travel,Android,No,safe
4193.04,14,2536,4,1,8.68,Merchant,Electronics,Android,No,fraud
8180.6,5,4139,3,0,1.09,P2P,Travel,Android,No,suspicious
457.79,9,3920,4,0,0.23,P2P,Electronics,iOS,Yes,suspicious
1058.65,22,16,3,0,10.72,Merchant,Jewelry,Android,Yes,fraud
4177.93,17,2660,3,1,9.7,Merchant,Travel,Android,Yes,fraud
1831.96,9,1677,3,0,1.02,Merchant,Travel,Android,No,suspicious
11892.15,7,593,5,0,0.53,P2P,Electronics,iOS,No,fraud
6619.96,20,1580,1,0,29.45,P2P,Electronics,iOS,No,suspicious
2617.68,17,694,2,0,0.64,Merchant,Jewelry,Android,No,suspicious
506.92,21,2273,1,1,10.52,BillPay,Jewelry,Android,No,suspicious
575.46,12,1142,1,0,4.22,P2P,Fuel,iOS,No,safe
1896.48,0,3951,4,0,4.05,P2P,Electronics,Android,No,fraud
1482.8,9,3942,4,0,11.76,P2P,Fuel,Android,Yes,suspicious
701.01,0,4744,3,0,3.69,P2P,Groceries,iOS,No,suspicious
910.02,1,3561,2,0,6.74,P2P,Jewelry,Android,Yes,fraud
2643.42,1,2980,2,0,0.11,P2P,Travel,Android,Yes,suspicious
2635.03,21,602,1,0,1.01,P2P,Fuel,iOS,No,suspicious
2973.22,20,4897,1,0,4.19,P2P,Fuel,iOS,No,suspicious
691.38,3,4247,5,1,4.26,P2P,Jewelry,iOS,No,fraud
797.25,9,4122,1,0,4.43,P2P,Jewelry,iOS,No,suspicious
457.5,12,3164,1,0,3.0,Merchant,Groceries,Android,No,safe
8098.8,4,2175,3,1,3.11,Merchant,Electronics,Android,Yes,fraud
1751.67,11,619,0,0,0.55,Merchant,Electronics,Android,Yes,suspicious
2507.88,16,1626,0,0,5.34,Merchant,Jewelry,Android,No,suspicious
646.63,0,1285,2,0,0.11,BillPay,Groceries,Android,No,suspicious
3765.1,4,661,6,1,6.07,Merchant,Groceries,Android,No,fraud
3335.85,11,988,3,1,8.74,P2P,Fuel,iOS,No,fraud
1898.61,12,901,3,0,5.08,P2P,Travel,iOS,Yes,suspicious
2536.34,18,1142,2,1,2.58,Merchant,Travel,Android,No,suspicious
6305.51,21,3452,2,0,20.87,P2P,Fuel,Android,Yes,suspicious
875.19,17,1562,1,0,2.84,Merchant,Jewelry,Android,No,suspicious
605.55,18,4144,2,1,2.16,Merchant,Fuel,Android,No,suspicious
4429.84,10,2728,4,1,11.94,Merchant,Fuel,Android,No,fraud
8713.01,8,85,6,0,3.87,Merchant,Jewelry,Android,Yes,fraud
925.47,13,2391,2,1,3.06,P2P,Fuel,Android,No,suspicious
334.96,14,18,3,1,8.2,BillPay,Electronics,Android,No,fraud
